団体コード,都道府県名,団体名,財政力指数,経常収支比率,実質公債費比率,将来負担比率,ラスパイレス指数,人口
192139,山梨県,甲州市,0.43,90.1,13.5,26.9,95.6,29079
192147,山梨県,中央市,0.67,91.9,7.2,-,96.7,30597
193461,山梨県,市川三郷町,0.31,94.2,13.4,97.9,95.3,14434
193640,山梨県,早川町,0.28,83.5,3.8,-,96.4,859
193658,山梨県,身延町,0.26,79.5,0.3,-,95.7,9677
193666,山梨県,南部町,0.27,79.7,1.1,-,96.6,6765
193682,山梨県,富士川町,0.34,86.1,9.9,54.4,97.6,13926
193844,山梨県,昭和町,1.15,86.8,7.9,-,94.3,21387
194221,山梨県,道志村,0.15,84.8,10.1,-,95.8,1509
194239,山梨県,西桂町,0.29,89.4,7.6,29.1,91.3,3888
194247,山梨県,忍野村,1.15,88.8,▲ 2.6,-,93.6,9737
194255,山梨県,山中湖村,1.20,90.3,1.3,-,93.2,5822
194298,山梨県,鳴沢村,0.52,74.8,▲ 2.9,-,94.2,3058
194301,山梨県,富士河口湖町,0.59,80.4,10.8,22.9,95.8,27115
194425,山梨県,小菅村,0.11,92.6,10.6,-,90.3,616
194433,山梨県,丹波山村,0.07,95.4,10.5,-,96.2,501
202011,長野県,長野市,0.71,94.3,5.1,9.7,100.1,362609
202029,長野県,松本市,0.70,86.9,3.6,-,99.4,234111
202037,長野県,上田市,0.59,93.4,5.6,22.1,99.4,151540
202045,長野県,岡谷市,0.60,89.4,7.3,34.0,96.8,46469
202053,長野県,飯田市,0.54,90.4,8.6,7.2,96.7,94944
202061,長野県,諏訪市,0.68,90.0,7.9,42.4,96.1,47559
202070,長野県,須坂市,0.55,94.7,8.3,-,99.4,49149
202088,長野県,小諸市,0.58,94.8,7.3,-,98.4,41248
202096,長野県,伊那市,0.48,91.2,7.2,-,97.2,64901
202100,長野県,駒ケ根市,0.57,92.7,11.8,53.9,97.4,31325
202118,長野県,中野市,0.57,90.4,5.8,-,96.1,42162
202126,長野県,大町市,0.44,90.1,8.3,33.7,96.2,25301
202134,長野県,飯山市,0.33,91.6,11.6,-,96.7,18812
202142,長野県,茅野市,0.55,93.6,7.5,40.2,96.6,54066
202151,長野県,塩尻市,0.63,92.1,7.7,8.5,98.5,65205
202177,長野県,佐久市,0.51,86.9,2.7,-,99.4,97380
202185,長野県,千曲市,0.50,95.2,11.3,4.7,96.7,58845
202193,長野県,東御市,0.48,91.2,9.9,25.3,98.4,28958
202207,長野県,安曇野市,0.51,88.5,7.9,-,97.2,95868
203033,長野県,小海町,0.26,83.7,7.4,-,95.0,4196
203041,長野県,川上村,0.27,79.3,2.4,-,92.2,3631
203050,長野県,南牧村,0.28,77.6,3.1,-,95.5,2977
203068,長野県,南相木村,0.56,82.0,▲ 0.8,-,89.4,926
203076,長野県,北相木村,0.14,90.1,7.8,-,91.1,647
203092,長野県,佐久穂町,0.25,85.9,9.2,-,96.2,10179
203211,長野県,軽井沢町,1.60,63.1,0.9,-,97.0,21752
203238,長野県,御代田町,0.60,78.6,4.9,-,95.3,16770
203246,長野県,立科町,0.32,86.2,7.7,-,98.3,6674
203491,長野県,青木村,0.24,76.9,7.9,-,92.7,4086
203505,長野県,長和町,0.22,86.7,10.0,29.3,97.5,5514
203611,長野県,下諏訪町,0.52,85.1,8.0,32.9,95.5,18470
203629,長野県,富士見町,0.53,90.5,8.0,-,100.6,14107
203637,長野県,原村,0.37,84.3,6.1,-,94.4,8090
203823,長野県,辰野町,0.47,91.0,8.6,-,96.1,18009
203831,長野県,箕輪町,0.56,88.9,9.0,36.4,97.3,24387
203840,長野県,飯島町,0.37,80.1,8.9,27.7,95.2,8863
203858,長野県,南箕輪村,0.54,89.5,7.8,3.4,96.0,16051
203866,長野県,中川村,0.21,82.3,▲ 0.1,-,96.6,4620
203882,長野県,宮田村,0.46,74.0,6.2,-,92.7,8743
204021,長野県,松川町,0.39,80.8,7.1,-,95.2,12445
204030,長野県,高森町,0.42,84.2,8.3,27.0,98.0,12606
204048,長野県,阿南町,0.19,78.8,3.6,-,91.8,3931
204072,長野県,阿智村,0.25,83.0,2.2,-,93.9,5941
204099,長野県,平谷村,0.14,79.1,8.2,-,91.8,377
204102,長野県,根羽村,0.11,77.1,4.3,-,93.6,806
204111,長野県,下條村,0.22,70.7,▲ 4.3,-,94.8,3421
204129,長野県,売木村,0.11,83.0,11.6,-,88.7,472
204137,長野県,天龍村,0.15,80.1,3.1,-,91.4,1028
204145,長野県,泰阜村,0.15,73.4,8.0,-,92.9,1426
204153,長野県,喬木村,0.25,81.4,8.4,-,94.8,5888
204161,長野県,豊丘村,0.30,76.8,12.0,-,92.9,6501
204170,長野県,大鹿村,0.15,73.1,2.8,-,91.2,868
204226,長野県,上松町,0.24,91.8,9.9,37.7,96.4,3930
204234,長野県,南木曽町,0.23,82.2,8.9,-,97.2,3674
204251,長野県,木祖村,0.26,87.6,8.2,-,96.1,2516
204293,長野県,王滝村,0.19,82.4,8.6,-,91.8,640
204307,長野県,大桑村,0.24,89.2,12.2,32.4,98.3,3206
204323,長野県,木曽町,0.26,88.9,11.0,-,97.3,9817
204463,長野県,麻績村,0.17,79.5,6.1,-,91.3,2412
204480,長野県,生坂村,0.13,80.2,7.3,-,91.7,1615
204501,長野県,山形村,0.42,76.2,5.3,-,93.4,8486
204510,長野県,朝日村,0.40,77.3,7.7,-,93.4,4263
204528,長野県,筑北村,0.16,79.5,3.0,-,93.6,3976
204811,長野県,池田町,0.32,87.4,11.9,-,95.1,9114
204820,長野県,松川村,0.34,81.9,8.9,-,97.2,9648
204854,長野県,白馬村,0.43,77.3,16.2,-,96.0,9525
204862,長野県,小谷村,0.22,86.6,11.3,-,93.8,2811
205214,長野県,坂城町,0.63,79.9,8.4,-,95.9,13872
205419,長野県,小布施町,0.40,90.5,5.4,-,96.8,10987
205435,長野県,高山村,0.29,84.6,7.3,-,93.9,6413
205613,長野県,山ノ内町,0.37,87.2,8.8,38.3,92.1,11229
205621,長野県,木島平村,0.20,82.4,11.0,-,93.5,4237
205630,長野県,野沢温泉村,0.18,89.9,8.0,-,90.2,3582
205834,長野県,信濃町,0.31,84.3,7.7,-,95.4,7560
205885,長野県,小川村,0.13,89.5,5.3,-,93.3,2198
205907,長野県,飯綱町,0.25,85.8,11.8,-,94.4,10274
206024,長野県,栄村,0.13,78.3,7.2,-,92.1,1560
212016,岐阜県,岐阜市,0.81,96.7,2.5,-,99.7,399127
212024,岐阜県,大垣市,0.84,92.2,3.1,14.5,99.5,156912
212032,岐阜県,高山市,0.54,81.4,4.6,-,99.5,82486
212041,岐阜県,多治見市,0.68,89.4,▲ 2.3,-,96.1,105048
212059,岐阜県,関市,0.59,86.4,2.0,-,97.4,83930
212067,岐阜県,中津川市,0.49,91.6,7.1,-,98.3,73535
212075,岐阜県,美濃市,0.53,96.3,9.0,5.9,97.4,18991
212083,岐阜県,瑞浪市,0.59,90.6,2.4,-,94.0,35279
212091,岐阜県,羽島市,0.73,99.1,7.7,-,96.4,66517
212105,岐阜県,恵那市,0.45,90.4,2.1,-,96.6,46054
212113,岐阜県,美濃加茂市,0.76,89.3,4.4,-,95.2,57595
212121,岐阜県,土岐市,0.66,90.3,5.0,-,97.6,54243
212130,岐阜県,各務原市,0.85,92.1,3.5,-,100.3,144195
212148,岐阜県,可児市,0.80,85.3,▲ 1.8,-,97.4,99779
212156,岐阜県,山県市,0.41,91.5,10.0,-,95.3,24767
212164,岐阜県,瑞穂市,0.71,87.7,1.6,-,94.3,56343
212172,岐阜県,飛騨市,0.34,90.0,10.6,-,94.3,21674
212181,岐阜県,本巣市,0.53,88.7,8.0,56.0,96.9,32885
212199,岐阜県,郡上市,0.33,87.3,11.4,58.2,93.5,37728
212202,岐阜県,下呂市,0.34,92.0,10.7,-,97.0,28915
212211,岐阜県,海津市,0.45,89.5,7.0,30.3,94.4,31505
213021,岐阜県,岐南町,0.88,91.6,7.7,-,97.1,26366
213039,岐阜県,笠松町,0.66,89.5,6.2,38.1,94.9,21829
213411,岐阜県,養老町,0.59,91.0,8.6,27.5,96.5,25971
213616,岐阜県,垂井町,0.67,81.3,4.9,57.1,96.2,25746
213624,岐阜県,関ケ原町,0.46,92.8,9.9,28.4,91.8,6135
213811,岐阜県,神戸町,0.63,84.8,5.0,44.9,93.3,18210
213829,岐阜県,輪之内町,0.57,83.2,7.2,10.7,94.0,9086
213837,岐阜県,安八町,0.58,88.8,12.9,50.7,93.8,14456
214019,岐阜県,揖斐川町,0.45,85.7,7.4,-,93.5,18633
214035,岐阜県,大野町,0.58,87.6,6.2,-,94.5,21449
214043,岐阜県,池田町,0.60,84.5,11.6,52.9,95.9,22461
214213,岐阜県,北方町,0.60,81.8,10.2,-,94.2,18568
215015,岐阜県,坂祝町,0.48,87.8,4.6,-,96.1,8264
215023,岐阜県,富加町,0.42,89.8,9.1,-,96.1,5884
215031,岐阜県,川辺町,0.43,85.1,9.9,-,93.6,9761
215040,岐阜県,七宗町,0.25,70.5,2.3,-,95.6,3186
215058,岐阜県,八百津町,0.41,87.5,3.7,-,96.6,9861
215066,岐阜県,白川町,0.27,83.8,10.2,-,95.0,6914
215074,岐阜県,東白川村,0.16,97.7,16.5,8.6,95.2,2011
215210,岐阜県,御嵩町,0.58,84.6,6.4,-,96.6,17523
216046,岐阜県,白川村,0.32,77.9,4.9,-,94.5,1470
221007,静岡県,静岡市,0.82,95.3,5.9,30.9,100.9,672775
221309,静岡県,浜松市,0.81,93.3,3.3,-,100.0,783924
222038,静岡県,沼津市,0.90,90.3,4.2,17.9,102.4,185758
222054,静岡県,熱海市,0.85,89.2,4.3,-,102.8,33290
222062,静岡県,三島市,0.84,90.6,6.5,28.1,101.8,104961
222071,静岡県,富士宮市,0.84,93.8,3.6,-,101.2,126857
222089,静岡県,伊東市,0.64,89.9,6.5,-,100.1,64438
222097,静岡県,島田市,0.68,95.1,5.7,7.0,100.6,94747
222101,静岡県,富士市,1.00,90.3,4.8,59.8,101.1,246491
222119,静岡県,磐田市,0.80,95.5,0.4,0.4,98.4,165426
222127,静岡県,焼津市,0.81,92.4,5.7,-,99.8,135294
222135,静岡県,掛川市,0.83,90.0,7.9,14.1,101.2,115126
222143,静岡県,藤枝市,0.81,91.5,4.7,-,101.5,139870
222151,静岡県,御殿場市,1.03,84.9,10.3,21.3,100.6,83487
222160,静岡県,袋井市,0.82,95.0,4.9,62.7,100.7,87941
222194,静岡県,下田市,0.46,85.6,7.0,50.8,98.9,19282
222208,静岡県,裾野市,0.94,88.7,11.6,20.7,100.1,48688
222216,静岡県,湖西市,1.01,89.2,5.3,15.1,101.8,57216
222224,静岡県,伊豆市,0.44,89.8,6.7,68.6,96.2,27748
222232,静岡県,御前崎市,0.91,85.6,2.2,-,97.4,29715
222241,静岡県,菊川市,0.69,89.8,8.1,-,97.9,47179
222259,静岡県,伊豆の国市,0.62,91.7,7.2,17.0,97.8,45983
222267,静岡県,牧之原市,0.71,88.9,6.0,-,96.2,42326
223018,静岡県,東伊豆町,0.54,85.6,7.3,11.1,93.0,11093
223026,静岡県,河津町,0.38,91.3,5.7,-,95.4,6398
223042,静岡県,南伊豆町,0.29,85.1,6.9,-,97.2,7340
223051,静岡県,松崎町,0.26,83.2,5.5,-,97.2,5658
223069,静岡県,西伊豆町,0.26,81.7,4.4,-,96.2,6639
223255,静岡県,函南町,0.71,93.4,5.2,28.3,98.1,36105
223417,静岡県,清水町,0.92,87.2,6.1,18.4,94.6,31637
223425,静岡県,長泉町,1.16,87.4,3.4,13.0,96.8,43705
223441,静岡県,小山町,0.88,89.4,10.5,51.2,98.4,16975
224243,静岡県,吉田町,0.87,84.0,10.3,14.5,95.2,28964
224294,静岡県,川根本町,0.34,82.2,2.4,-,93.7,5700
224618,静岡県,森町,0.54,92.8,12.8,30.4,94.0,16968
231002,愛知県,名古屋市,0.98,101.2,6.4,84.2,98.8,2303004
232017,愛知県,豊橋市,0.98,92.0,5.7,27.5,95.0,366089
232025,愛知県,岡崎市,1.00,93.1,1.6,-,99.7,382656
232033,愛知県,一宮市,0.76,90.8,3.8,16.7,100.2,376861
232041,愛知県,瀬戸市,0.80,87.2,1.7,-,99.8,126274
232050,愛知県,半田市,0.96,84.4,▲ 0.1,5.8,98.1,116209
232068,愛知県,春日井市,0.93,98.2,4.3,21.6,100.4,305902
232076,愛知県,豊川市,0.78,88.9,▲ 0.6,-,101.8,185900
232084,愛知県,津島市,0.71,96.4,5.5,9.1,96.5,59566
232092,愛知県,碧南市,1.17,89.7,3.7,-,96.8,72242
232106,愛知県,刈谷市,1.27,83.8,▲ 1.0,-,99.2,152984
232114,愛知県,豊田市,1.41,65.0,1.6,-,100.1,414750
232122,愛知県,安城市,1.27,87.5,0.4,-,98.9,187665
232131,愛知県,西尾市,0.94,92.7,2.2,11.4,99.2,169528
232149,愛知県,蒲郡市,0.79,94.1,2.5,-,100.3,77535
232157,愛知県,犬山市,0.84,95.3,2.1,-,101.0,71334
232165,愛知県,常滑市,0.92,85.6,12.0,80.2,95.4,58662
232173,愛知県,江南市,0.74,90.0,3.2,-,99.4,98124
232190,愛知県,小牧市,1.21,91.2,0.1,-,100.0,149025
232203,愛知県,稲沢市,0.82,92.5,4.1,13.3,100.1,132879
232211,愛知県,新城市,0.54,95.8,7.5,55.0,97.6,42375
232220,愛知県,東海市,1.29,85.9,1.6,39.6,99.7,113352
232238,愛知県,大府市,1.14,83.5,0.2,-,96.5,93014
232246,愛知県,知多市,0.91,91.3,3.3,20.0,100.1,83017
232254,愛知県,知立市,0.96,94.6,1.9,-,100.1,72646
232262,愛知県,尾張旭市,0.82,95.3,4.0,-,97.9,83782
232271,愛知県,高浜市,1.02,91.3,4.1,37.1,97.5,49041
232289,愛知県,岩倉市,0.73,91.5,4.2,6.4,99.1,47761
232297,愛知県,豊明市,0.83,91.0,1.2,-,98.6,67902
232301,愛知県,日進市,1.01,86.6,0.9,-,98.1,94207
232319,愛知県,田原市,0.95,80.3,2.2,-,99.3,58270
232327,愛知県,愛西市,0.59,94.9,5.0,-,96.6,60457
232335,愛知県,清須市,0.77,93.1,2.3,-,97.6,68707
232343,愛知県,北名古屋市,0.83,93.1,5.0,-,98.8,85843
232351,愛知県,弥富市,0.92,94.4,5.4,95.4,97.6,43534
232360,愛知県,みよし市,1.38,77.5,2.5,-,97.2,61408
232378,愛知県,あま市,0.67,94.9,6.2,65.3,96.9,88393
232386,愛知県,長久手市,1.06,94.1,2.7,-,98.6,61512
233021,愛知県,東郷町,0.84,96.8,0.6,-,97.9,43928
233421,愛知県,豊山町,1.09,87.5,2.6,0.3,100.5,15984
233617,愛知県,大口町,1.20,77.6,1.7,-,96.5,24004
233625,愛知県,扶桑町,0.75,93.0,0.7,-,97.1,35043
234249,愛知県,大治町,0.77,92.3,3.8,25.2,96.3,33566
234257,愛知県,蟹江町,0.80,95.8,5.7,63.8,94.4,36824
234273,愛知県,飛島村,1.99,74.1,▲ 0.6,-,97.9,4713
234419,愛知県,阿久比町,0.69,91.7,5.5,17.9,96.3,28083
234427,愛知県,東浦町,0.87,86.8,0.2,-,98.0,50029
234451,愛知県,南知多町,0.46,89.3,7.9,50.6,96.2,15506
234460,愛知県,美浜町,0.61,89.4,2.5,-,98.4,20560
234478,愛知県,武豊町,1.13,73.2,2.3,-,99.4,43399
235016,愛知県,幸田町,1.07,92.0,0.7,-,98.4,42023
235610,愛知県,設楽町,0.24,88.3,7.7,1.7,94.1,4051
235628,愛知県,東栄町,0.18,86.8,11.5,5.4,93.2,2703
235636,愛知県,豊根村,0.27,94.2,7.8,-,94.9,929
242012,三重県,津市,0.66,97.7,5.3,21.4,98.9,268388
242021,三重県,四日市市,1.15,86.5,4.0,-,101.6,306378
242039,三重県,伊勢市,0.57,96.9,5.8,-,98.3,118849
242047,三重県,松阪市,0.59,87.0,1.9,-,97.7,156026
242055,三重県,桑名市,0.80,92.9,6.8,37.9,100.5,137978
242071,三重県,鈴鹿市,0.85,95.9,2.2,-,99.8,194451
242080,三重県,名張市,0.63,99.5,14.9,125.8,98.2,74229
242098,三重県,尾鷲市,0.34,97.2,8.8,-,96.8,15524
242101,三重県,亀山市,0.81,88.7,3.1,-,99.8,49130
242110,三重県,鳥羽市,0.41,87.8,7.8,-,95.9,16424
242128,三重県,熊野市,0.26,82.2,5.7,-,100.1,14981
242144,三重県,いなべ市,0.76,93.9,10.1,3.7,100.3,44507
242152,三重県,志摩市,0.40,93.6,7.6,12.7,97.7,44110
242161,三重県,伊賀市,0.61,99.3,8.7,48.1,96.4,84603
243035,三重県,木曽岬町,0.50,66.6,4.4,-,96.0,5875
243248,三重県,東員町,0.71,86.4,4.0,-,99.2,25737
243418,三重県,菰野町,0.74,89.3,4.3,-,100.1,40758
243434,三重県,朝日町,0.68,88.4,7.7,5.3,101.3,11107
243442,三重県,川越町,1.16,79.5,1.7,-,100.3,15745
244414,三重県,多気町,0.49,88.4,3.2,-,97.0,13637
244422,三重県,明和町,0.52,103.0,12.2,45.5,95.7,22630
244431,三重県,大台町,0.24,87.6,8.3,1.2,95.3,8204
244619,三重県,玉城町,0.53,78.0,7.1,8.2,96.1,15035
244708,三重県,度会町,0.37,73.7,5.2,-,94.9,7556
244716,三重県,大紀町,0.19,85.4,9.8,-,93.1,7227
244724,三重県,南伊勢町,0.20,99.6,11.3,65.8,92.6,10489
245437,三重県,紀北町,0.27,93.0,8.2,23.6,97.2,13759
245615,三重県,御浜町,0.28,93.3,8.7,-,97.9,7809
245623,三重県,紀宝町,0.28,91.5,11.0,-,96.9,10120
252018,滋賀県,大津市,0.76,92.8,▲ 0.4,-,99.4,343600
252026,滋賀県,彦根市,0.76,97.4,9.2,53.5,98.0,110878
252034,滋賀県,長浜市,0.53,92.9,0.8,-,97.4,112294
252042,滋賀県,近江八幡市,0.64,90.3,0.0,-,99.0,81942
252069,滋賀県,草津市,0.91,90.5,4.0,-,100.2,140515
252077,滋賀県,守山市,0.80,95.8,3.5,18.0,101.2,85881
252085,滋賀県,栗東市,0.96,94.8,11.8,73.2,98.1,70412
252093,滋賀県,甲賀市,0.64,93.9,5.8,35.6,97.1,87729
252107,滋賀県,野洲市,0.78,90.5,7.1,29.1,100.6,50607
252115,滋賀県,湖南市,0.73,88.0,7.8,-,99.1,54065
252123,滋賀県,高島市,0.37,96.7,6.7,-,98.2,45190
252131,滋賀県,東近江市,0.60,88.8,6.6,-,100.3,111349
252140,滋賀県,米原市,0.52,91.9,4.1,-,99.1,36928
253839,滋賀県,日野町,0.66,93.5,6.1,16.3,97.4,20702
253847,滋賀県,竜王町,0.99,85.0,3.7,29.1,98.6,11239
254258,滋賀県,愛荘町,0.57,93.7,5.7,45.9,96.6,21042
254410,滋賀県,豊郷町,0.42,91.6,0.4,-,96.2,7117
254428,滋賀県,甲良町,0.36,92.8,9.0,-,97.2,6410
254436,滋賀県,多賀町,0.56,80.4,6.0,-,99.6,7346
261009,京都府,京都市,0.81,100.4,12.0,132.0,101.5,1373887
262013,京都府,福知山市,0.52,96.4,10.0,28.3,99.5,74540
262021,京都府,舞鶴市,0.61,93.2,13.0,70.0,100.0,75322
262030,京都府,綾部市,0.49,95.9,9.9,87.9,97.9,31072
262048,京都府,宇治市,0.69,94.1,▲ 1.2,-,100.8,179582
262056,京都府,宮津市,0.37,98.6,13.8,110.9,96.8,15966
262064,京都府,亀岡市,0.58,92.4,12.7,60.7,99.2,86209
262072,京都府,城陽市,0.59,99.9,12.2,113.9,99.4,73321
262081,京都府,向日市,0.69,92.3,1.9,-,99.6,56186
262099,京都府,長岡京市,0.74,93.3,2.7,24.9,100.6,82218
262102,京都府,八幡市,0.64,101.8,3.4,22.3,98.5,68598
262111,京都府,京田辺市,0.76,97.9,2.3,-,99.8,72011
262129,京都府,京丹後市,0.29,96.4,13.1,126.1,95.3,50042
262137,京都府,南丹市,0.32,98.7,13.2,46.8,97.3,29531
262145,京都府,木津川市,0.59,97.3,9.9,-,98.1,79339
263036,京都府,大山崎町,0.73,95.8,5.1,-,103.3,16633
263222,京都府,久御山町,1.16,85.3,1.5,-,99.2,15231
263435,京都府,井手町,0.36,79.6,0.3,-,93.2,6958
263443,京都府,宇治田原町,0.57,84.8,10.8,88.6,95.8,8688
263648,京都府,笠置町,0.19,104.6,6.6,-,93.0,1066
263656,京都府,和束町,0.18,82.8,10.4,2.7,97.5,3377
263664,京都府,精華町,0.72,99.5,9.8,28.2,99.1,36210
263672,京都府,南山城村,0.21,97.2,9.5,-,95.0,2379
264075,京都府,京丹波町,0.28,93.0,15.2,58.0,93.2,12384
264636,京都府,伊根町,0.10,90.5,10.1,-,96.4,1861
264652,京都府,与謝野町,0.28,90.2,15.8,75.7,93.8,19402
271004,大阪府,大阪市,0.94,89.8,0.1,-,99.0,2778917
271403,大阪府,堺市,0.75,100.0,5.0,-,100.4,811993
272027,大阪府,岸和田市,0.61,94.6,3.8,-,98.9,186596
272035,大阪府,豊中市,0.85,95.6,2.0,-,99.7,405955
272043,大阪府,池田市,0.76,99.7,2.8,-,100.7,102636
272051,大阪府,吹田市,0.95,101.0,0.5,-,100.1,384506
272060,大阪府,泉大津市,0.69,100.8,7.4,44.6,95.7,72762
272078,大阪府,高槻市,0.75,91.3,▲ 2.7,-,96.4,345589
272086,大阪府,貝塚市,0.63,99.1,5.7,12.1,99.6,81420
272094,大阪府,守口市,0.68,97.5,4.8,-,98.5,140923
272108,大阪府,枚方市,0.75,98.9,1.9,-,98.1,392328
272116,大阪府,茨木市,0.98,94.9,▲ 0.3,-,100.3,286042
272124,大阪府,八尾市,0.69,98.5,2.3,-,97.8,259158
272132,大阪府,泉佐野市,0.84,103.0,7.1,-,95.1,99318
272141,大阪府,富田林市,0.60,96.4,▲ 0.4,-,99.7,105715
272159,大阪府,寝屋川市,0.62,89.3,▲ 1.7,-,93.3,224378
272167,大阪府,河内長野市,0.57,95.9,2.3,-,95.2,97912
272175,大阪府,松原市,0.58,98.7,2.1,-,99.2,116259
272183,大阪府,大東市,0.69,97.6,2.6,-,96.5,115687
272191,大阪府,和泉市,0.69,94.7,4.3,-,99.2,182481
272205,大阪府,箕面市,0.89,90.2,2.2,-,94.8,139527
272213,大阪府,柏原市,0.58,100.9,5.6,5.2,100.1,66500
272221,大阪府,羽曳野市,0.55,100.8,3.9,-,100.7,107406
272230,大阪府,門真市,0.66,97.6,5.0,25.1,97.0,116179
272248,大阪府,摂津市,0.94,101.0,▲ 0.5,-,99.4,86344
272256,大阪府,高石市,0.77,97.0,9.6,65.6,100.0,55968
272264,大阪府,藤井寺市,0.59,96.8,2.4,19.9,95.6,62304
272272,大阪府,東大阪市,0.73,95.2,4.7,-,100.3,477700
272281,大阪府,泉南市,0.67,98.2,8.1,31.7,95.3,58145
272299,大阪府,四條畷市,0.57,97.8,3.2,-,96.0,53749
272302,大阪府,交野市,0.67,94.5,5.2,48.5,97.9,77191
272311,大阪府,大阪狭山市,0.64,99.1,4.0,-,99.2,57746
272329,大阪府,阪南市,0.51,96.6,4.0,29.7,97.5,50080
273015,大阪府,島本町,0.69,93.7,5.8,-,97.6,32247
273210,大阪府,豊能町,0.39,96.4,5.6,-,97.8,17804
273228,大阪府,能勢町,0.33,94.2,14.0,61.6,96.5,8940
273414,大阪府,忠岡町,0.53,98.6,5.0,7.5,100.0,16317
273619,大阪府,熊取町,0.55,98.5,1.7,-,96.7,42544
273627,大阪府,田尻町,1.28,70.8,1.7,-,99.4,8484
273660,大阪府,岬町,0.44,94.5,11.0,100.4,98.3,14295
273813,大阪府,太子町,0.45,94.0,4.2,-,99.2,12673
273821,大阪府,河南町,0.42,95.4,7.4,-,100.1,14556
273830,大阪府,千早赤阪村,0.25,84.8,7.1,-,97.2,4687
281000,兵庫県,神戸市,0.76,98.7,4.9,64.5,100.1,1493543
282014,兵庫県,姫路市,0.85,88.1,3.7,3.3,100.9,523181
282022,兵庫県,尼崎市,0.81,96.1,8.0,-,97.8,457508
282031,兵庫県,明石市,0.71,92.3,3.9,19.9,100.2,307235
282049,兵庫県,西宮市,0.93,96.7,5.0,-,101.0,480818
282057,兵庫県,洲本市,0.47,96.8,12.3,38.3,99.0,40767
282065,兵庫県,芦屋市,1.09,92.7,8.4,30.5,103.5,94007
282073,兵庫県,伊丹市,0.76,93.8,4.3,-,99.0,200284
282081,兵庫県,相生市,0.53,93.9,10.0,49.4,98.6,27058
282090,兵庫県,豊岡市,0.39,96.1,13.6,13.9,95.7,75177
282103,兵庫県,加古川市,0.84,94.0,1.9,-,100.4,257203
282120,兵庫県,赤穂市,0.64,92.0,8.9,66.7,97.4,44179
282138,兵庫県,西脇市,0.45,90.1,10.3,-,98.6,37688
282146,兵庫県,宝塚市,0.81,96.9,5.5,-,99.9,227645
282154,兵庫県,三木市,0.66,96.5,7.1,15.6,100.2,73091
282162,兵庫県,高砂市,0.78,90.1,4.9,45.6,98.9,86511
282171,兵庫県,川西市,0.64,98.6,7.9,71.6,98.9,152914
282189,兵庫県,小野市,0.71,88.0,7.7,-,102.2,46825
282197,兵庫県,三田市,0.82,93.6,4.1,-,97.6,106482
282201,兵庫県,加西市,0.63,95.7,9.8,-,100.2,41455
282219,兵庫県,丹波篠山市,0.42,94.8,14.9,59.3,98.1,39095
282227,兵庫県,養父市,0.25,97.6,8.5,-,96.6,21005
282235,兵庫県,丹波市,0.44,92.7,6.2,-,96.5,60033
282243,兵庫県,南あわじ市,0.40,93.3,12.8,35.5,98.1,43732
282251,兵庫県,朝来市,0.39,89.7,9.8,-,96.6,27754
282260,兵庫県,淡路市,0.37,94.4,13.2,36.7,98.0,41364
282278,兵庫県,宍粟市,0.34,93.3,6.6,48.9,97.1,33749
282286,兵庫県,加東市,0.62,92.6,6.3,-,98.2,39413
282294,兵庫県,たつの市,0.52,87.8,7.3,-,99.3,72271
283011,兵庫県,猪名川町,0.63,88.3,2.8,-,98.3,28644
283657,兵庫県,多可町,0.35,90.0,11.2,4.2,97.6,18605
283819,兵庫県,稲美町,0.65,85.0,5.5,-,97.5,30491
283827,兵庫県,播磨町,0.80,93.8,2.9,-,97.2,34687
284424,兵庫県,市川町,0.36,88.4,9.7,65.0,96.8,10660
284432,兵庫県,福崎町,0.67,97.0,13.2,88.8,98.5,18573
284467,兵庫県,神河町,0.35,94.5,12.1,38.8,98.1,10144
284645,兵庫県,太子町,0.62,91.8,11.4,14.2,98.9,33414
284815,兵庫県,上郡町,0.51,94.9,13.9,106.0,96.3,13543
285013,兵庫県,佐用町,0.28,83.6,1.1,-,96.7,14727
285854,兵庫県,香美町,0.23,95.7,11.4,17.6,93.7,15303
285862,兵庫県,新温泉町,0.24,91.2,11.0,18.9,95.7,12829
292010,奈良県,奈良市,0.69,97.1,9.8,72.1,98.4,347187
292028,奈良県,大和高田市,0.46,99.8,5.6,40.0,96.8,61818
292036,奈良県,大和郡山市,0.63,95.4,5.2,-,98.0,82598
292044,奈良県,天理市,0.57,95.8,8.2,44.8,100.8,60686
292052,奈良県,橿原市,0.69,92.1,3.8,23.8,100.2,118556
292061,奈良県,桜井市,0.51,95.0,6.3,59.6,100.1,54272
292079,奈良県,五條市,0.34,93.2,8.3,54.5,96.5,26900
292087,奈良県,御所市,0.38,99.6,11.4,61.1,99.0,23144
292095,奈良県,生駒市,0.72,88.0,1.6,-,100.1,116553
292109,奈良県,香芝市,0.64,92.6,10.7,46.1,99.6,78324
292117,奈良県,葛城市,0.49,92.2,7.5,5.1,95.3,37794
292125,奈良県,宇陀市,0.28,93.6,10.4,77.6,99.4,26694
293229,奈良県,山添村,0.24,76.1,4.1,-,97.6,3055
293423,奈良県,平群町,0.41,88.2,11.5,117.5,96.2,18142
293431,奈良県,三郷町,0.43,89.3,4.9,68.6,97.0,22349
293440,奈良県,斑鳩町,0.50,94.0,8.0,4.8,99.7,28036
